customer_id,first_name,last_name,email,phone,gender,date_of_birth,city,state,country,signup_date,customer_segment,is_subscribed_newsletter
101607,Onveer,Gole,onveer.gole80@hotmail.com,+91-0047091103,Male,1999-09-24,Faridabad,Haryana,India,2025-11-01,,0
101608,Pratyush  ,Sama,pratyush.sama361@gmail.com,+91-8158374661,Male,1975-08-03,Bhopal,Madhya Pradesh,India,2025-01-26,,1
101609,Niharika  ,Singhal,niharika.singhal62@outlook.com,+91-7047966682,Female,1994-08-09,Chandigarh,Chandigarh,India,2024-06-12,,0
101610,Abhiram,Pradhan,abhiram.pradhan356@hotmail.com,9508914233,Male,1960-10-14,Guwahati,Assam,India,2025-08-26,,0
101611,GAUTAM,Grewal,gautam.grewal444@hotmail.com,07398622140,Male,1977-08-19,Nagpur,Maharashtra,India,2023-06-30,,1
101612,Janaki,Chakrabarti,janaki.chakrabarti956@yahoo.com,04733891478,Female,1976-11-29,Bengaluru,Karnataka,India,2024-07-13,,0
101613,kalpit,Shah,kalpit.shah781@yahoo.com,5944102387,Male,,Ahmedabad,Gujarat,India,2024-04-19,,0
101614,Jeevika,Parikh,jeevika.parikh977@gmail.com,7413135183,Female,1961-01-10,Lucknow,Uttar Pradesh,India,2024-12-28,,0
101615,Raagini,Varkey,raagini.varkey939@outlook.com,1539885217,Female,1987-01-12,Indore,Madhya Pradesh,India,2023-05-17,,1
101616,Omisha,Oza,omisha.oza480@yahoo.com,+91-1286558167,Female,1977-03-07,Bengaluru,Karnataka,India,2025-10-19,,0
101617,Gaurav,Kale,gaurav.kale872@outlook.com,+91-8918003814,Male,2002-03-10,Surat,Gujarat,India,2024-07-15,,1
101618,Ijaya,Lad,ijaya.lad540@outlook.com,09597309121,Female,1985-05-02,Surat,Gujarat,India,2025-02-12,,0
101619,Faras,Sodhi,faras.sodhi232@yahoo.com,6133155530,Male,2006-04-28,Guwahati,Assam,India,2024-11-26,,0
101620,Naveen,Kapoor,naveen.kapoor975@gmail.com,7781109659,Male,1986-12-19,Faridabad,Haryana,India,2024-01-15,,1
101621,Naksh,Nagarajan,naksh.nagarajan476@yahoo.com,+91-4182991269,Male,2001-10-12,Pune,Maharashtra,India,2025-06-02,,0
101622,kiaan,Om,kiaan.om581@hotmail.com,1061669100,Male,2003-08-01,Faridabad,Haryana,India,2024-02-25,,1
101623,Zansi,Deo,zansi.deo949@outlook.com,08268221756,Female,1968-10-18,Bengaluru,Karnataka,India,2025-02-23,,0
101624,Sai,Raj,sai.raj961@outlook.com,+91-7910059325,Female,1984-03-29,Mumbai,Maharashtra,India,2023-12-14,,1
101625,Dominic,Shah,dominic.shah416@yahoo.com,0748597243,Male,1987-04-29,Faridabad,Haryana,India,2024-01-18,,0
101626,darsh,Dhillon,darsh.dhillon608@outlook.com,0580286060,Male,,Guwahati,Assam,India,2023-08-11,,0
101627,Mitali,Balakrishnan,mitali.balakrishnan505@hotmail.com,05474769509,Female,1961-09-24,Chandigarh,Chandigarh,India,2024-03-04,,0
101628,Benjamin,Thakkar,benjamin.thakkar483@gmail.com,03016556238,Male,1987-06-10,Delhi,Delhi,India,2023-12-20,,0
101629,Zilmil,Trivedi,zilmil.trivedi42@gmail.com,9931360622,Female,2001-02-03,Patna,Bihar,India,2024-12-04,,0
101630,Advay,Chakrabarti,advay.chakrabarti842@gmail.com,04794719903,Male,1985-01-15,Delhi,Delhi,India,2023-12-28,,0
101631,hemang,Narayan,hemang.narayan631@outlook.com,+91-3829441914,Male,1982-09-03,Jaipur,Rajasthan,India,2025-02-10,,0
101632,Arjun,Pathak,arjun.pathak659@yahoo.com,+91-9516730953,Male,1966-08-31,Jaipur,Rajasthan,India,2025-03-19,,1
101633,Ronith,Tak,ronith.tak681@outlook.com,+91-8656292582,Male,2002-07-02,Faridabad,Haryana,India,2023-01-03,,0
101634,Fariq,Vora,fariq.vora827@hotmail.com,02353068856,Male,1986-04-20,Faridabad,Haryana,India,2025-10-29,,0
101635,neha,Sami,neha.sami721@yahoo.com,+91-9645837449,Female,1976-03-26,Nagpur,Maharashtra,India,2024-06-26,,0
101636,Wazir,Natt,wazir.natt153@yahoo.com,7555928974,Male,1986-05-30,Nagpur,Maharashtra,India,2024-02-23,,0
101637,Tanvi,Malhotra,tanvi.malhotra420@hotmail.com,02675119976,Other,1972-12-15,Bhopal,Madhya Pradesh,India,2025-01-29,,0
101638,Jasmit,Loyal,jasmit.loyal672@hotmail.com,6419678963,Female,,Kolkata,West Bengal,India,2024-08-11,,0
101639,Aarna,Bedi,aarna.bedi192@hotmail.com,00163015972,Female,1968-11-23,Jaipur,Rajasthan,India,2024-07-25,,0
101640,Logan,Dhillon,logan.dhillon836@yahoo.com,+91-9276680984,Male,1981-07-15,Nagpur,Maharashtra,India,2025-02-12,,0
101641,Arya,Butala,arya.butala8@yahoo.com,3480153735,Female,1998-10-02,Coimbatore,Tamil Nadu,India,2024-10-20,,0
101642,Zansi,Rastogi,zansi.rastogi44@yahoo.com,+91-4460539260,Female,1990-02-19,Surat,Gujarat,India,2024-05-26,,0
101643,Urmi,Sundaram,urmi.sundaram40@hotmail.com,00536499119,Female,1993-10-10,Chennai,Tamil Nadu,India,2025-10-12,,1
101644,Owen,Rege,owen.rege495@gmail.com,2155383077,Male,1976-12-10,Mumbai,Maharashtra,India,2025-05-29,,0
101645,Nathaniel,Dewan,nathaniel.dewan544@outlook.com,+91-4395678446,Male,1960-09-25,Kochi,Kerala,India,2025-01-30,,0
101646,Alka,Srivastava,alka.srivastava988@hotmail.com,+91-9817755129,Female,,Delhi,Delhi,India,2024-10-29,,1
101647,Lakshit,Mistry,lakshit.mistry418@gmail.com,3164982838,Male,1998-01-30,Surat,Gujarat,India,2024-02-05,,0
101648,Pahal,Soni,pahal.soni946@yahoo.com,+91-5907055494,Female,1991-09-30,Nagpur,Maharashtra,India,2024-04-09,,1
101649,Henry,Mohan,henry.mohan685@yahoo.com,1569220949,Male,,Delhi,Delhi,India,2023-03-23,,1
101650,AVNI,Sur,,3597710011,Female,2006-03-14,Nagpur,Maharashtra,India,2025-05-15,,0
101651,Jonathan,Shere,jonathan.shere17@hotmail.com,03148722557,Male,2006-10-14,Chandigarh,Chandigarh,India,2025-06-01,,0
101652,Pahal,Rattan,pahal.rattan509@gmail.com,+91-4168557395,Female,1967-11-22,Guwahati,Assam,India,2024-04-02,,0
101653,Eta  ,Yadav,eta.yadav575@hotmail.com,+91-9579475816,Female,1979-12-06,Pune,Maharashtra,India,2025-05-03,,1
101654,faras,Wali,faras.wali970@yahoo.com,02334704071,Male,1972-09-09,Surat,Gujarat,India,2024-10-09,,1
101655,Vamakshi,Char,vamakshi.char426@outlook.com,04185595083,Female,1984-07-30,Lucknow,Uttar Pradesh,India,2023-04-03,,1
101656,Lucky,Pradhan,lucky.pradhan556@outlook.com,0396101759,Male,1993-02-23,Lucknow,Uttar Pradesh,India,2023-09-17,,1
101657,Anusha,Cheema,anusha.cheema68@yahoo.com,04907869285,Female,1975-09-04,Mumbai,Maharashtra,India,2024-06-08,,1
101658,Chandran,Rao,chandran.rao125@outlook.com,+91-3896763536,Male,1983-12-24,Nagpur,Maharashtra,India,2024-11-25,,1
101659,Kashvi,Pillai,kashvi.pillai805@outlook.com,0707228834,Female,1998-01-04,Guwahati,Assam,India,2025-10-20,,0
101660,Jalsa,Kashyap,jalsa.kashyap933@gmail.com,01430974274,Female,,Jaipur,Rajasthan,India,2023-10-19,,0
101661,Jhalak,Sankaran,jhalak.sankaran165@outlook.com,6714803007,Female,1992-12-10,Ahmedabad,Gujarat,India,2025-05-15,,1
101662,Jhalak,Patla,jhalak.patla349@gmail.com,+91-6082526379,Female,2006-01-07,Patna,Bihar,India,2025-09-15,,0
101663,Bahadurjit,Dhaliwal,bahadurjit.dhaliwal172@yahoo.com,01223214252,Male,,Faridabad,Haryana,India,2025-10-23,,0
101664,Saanvi,Butala,saanvi.butala571@hotmail.com,+91-5946574465,Female,,Pune,Maharashtra,India,2025-11-04,,0
101665,HREDHAAN,Golla,hredhaan.golla4@yahoo.com,+91-1818513673,Male,1985-02-24,Nagpur,Maharashtra,India,2025-05-05,,0
101666,Adya,Nigam,adya.nigam883@outlook.com,9376841847,Female,2005-09-09,Mumbai,Maharashtra,India,2023-02-22,,0
101667,Leena,Raja,leena.raja485@yahoo.com,08333540112,Female,1981-11-15,Coimbatore,Tamil Nadu,India,2025-08-12,,0
101668,Ishita,Ramachandran,ishita.ramachandran252@outlook.com,4770906761,Female,,Delhi,Delhi,India,2025-01-04,,1
101669,Jagat,Shroff,jagat.shroff713@yahoo.com,7162172048,Male,1985-09-28,Lucknow,Uttar Pradesh,India,2023-05-18,,1
101670,Yauvani  ,Rana,yauvani.rana77@outlook.com,+91-9303264564,Female,1990-02-13,Bengaluru,Karnataka,India,2025-07-06,,0
101671,Vivaan,Misra,vivaan.misra891@gmail.com,+91-3906490970,Male,1971-08-18,Chennai,Tamil Nadu,India,2023-02-09,,0
101672,Eiravati,Nayar,eiravati.nayar326@outlook.com,1815891368,Female,1967-06-10,Jaipur,Rajasthan,India,2024-10-24,,0
101673,Shivani,Shetty,shivani.shetty862@outlook.com,05319362526,Female,1998-10-25,Jaipur,Rajasthan,India,2024-12-14,,0
101674,Ekaraj,Ghosh,ekaraj.ghosh929@outlook.com,05480293358,Male,,Coimbatore,Tamil Nadu,India,2025-02-07,,0
101675,Jack,Thakur,jack.thakur674@gmail.com,6573517454,Male,1978-09-23,Indore,Madhya Pradesh,India,2025-10-03,,0
101676,Janani,Pai,janani.pai913@gmail.com,1283319558,Female,2006-04-14,Mumbai,Maharashtra,India,2024-02-14,,1
101677,Wridesh,Arora,wridesh.arora84@yahoo.com,07717030568,Male,1982-04-21,Coimbatore,Tamil Nadu,India,2024-12-06,,0
101678,Ayush,Mitter,ayush.mitter224@hotmail.com,01648389533,Male,1982-02-16,Mumbai,Maharashtra,India,2025-01-25,,0
101679,Leela,D’Alia,leela.d’alia6@hotmail.com,+91-6006434597,Female,1993-01-28,Pune,Maharashtra,India,2024-10-02,,0
101680,Jackson,Buch,jackson.buch61@yahoo.com,3249675745,Male,1966-03-13,Bhopal,Madhya Pradesh,India,2024-08-21,,1
101681,Aadi,Mittal,aadi.mittal998@hotmail.com,3181560542,Male,1983-10-30,Ahmedabad,Gujarat,India,2023-07-17,,0
101682,Utkarsh,Parsa,utkarsh.parsa262@hotmail.com,01107976475,Male,1974-07-13,Hyderabad,Telangana,India,2024-10-25,,0
101683,Parth,Sahota,parth.sahota591@yahoo.com,2269348540,Male,1997-01-02,Jaipur,Rajasthan,India,2024-05-04,,1
101684,Aashi,Tripathi,aashi.tripathi256@yahoo.com,+91-0669926138,Female,1966-12-17,Delhi,Delhi,India,2023-04-04,,0
101685,Samarth,Soni,samarth.soni668@gmail.com,+91-9570399626,Male,1971-04-23,Hyderabad,Telangana,India,2025-01-12,,0
101686,Vinaya,Gour,vinaya.gour151@yahoo.com,07351289622,Female,1992-04-29,Nagpur,Maharashtra,India,2023-11-17,,1
101687,Amol,Ray,amol.ray455@outlook.com,3330239934,Male,1974-01-18,Kochi,Kerala,India,2023-07-16,,1
101688,Advay,Rattan,advay.rattan501@hotmail.com,3069523578,Male,2002-11-07,Pune,Maharashtra,India,2024-10-24,,0
101689,Neel,Dey,neel.dey537@hotmail.com,03700644885,Male,1974-05-27,Delhi,Delhi,India,2025-07-19,,1
101690,Wriddhish,Oak,wriddhish.oak485@gmail.com,+91-4255428053,Male,2007-05-21,Indore,Madhya Pradesh,India,2024-03-30,,1
101691,Samesh,Mittal,samesh.mittal705@yahoo.com,08688786020,Male,1971-08-04,Nagpur,Maharashtra,India,2024-12-20,,0
101692,Eiravati,Ganguly,eiravati.ganguly18@yahoo.com,9586639928,Female,1999-07-19,Nagpur,Maharashtra,India,2023-02-14,,0
101693,Zaitra,Sule,zaitra.sule275@gmail.com,+91-2495629179,Female,1979-06-11,Ahmedabad,Gujarat,India,2025-02-23,,0
101694,Mason,Contractor,mason.contractor21@hotmail.com,8807005102,Male,1985-11-29,Lucknow,Uttar Pradesh,India,2024-06-04,,0
101695,Nimrat  ,Nigam,nimrat.nigam643@yahoo.com,0175454164,Female,1986-01-16,Pune,Maharashtra,India,2024-09-06,,0
101696,Ekantika,Bir,ekantika.bir582@hotmail.com,7501526974,Female,1973-11-06,Chandigarh,Chandigarh,India,2025-01-19,,0
101697,Ati,Karpe,ati.karpe713@outlook.com,+91-5483309587,Female,1967-06-02,Indore,Madhya Pradesh,India,2025-10-16,,1
101698,Jagat,Kalita,jagat.kalita99@outlook.com,04579232671,Male,1973-06-21,Coimbatore,Tamil Nadu,India,2024-05-25,,0
101699,Onveer,Tella,onveer.tella778@hotmail.com,0196797209,Male,,Patna,Bihar,India,2025-08-23,,1
101700,Dhruv,Palla,dhruv.palla579@gmail.com,02852332970,Male,2000-07-08,Bengaluru,Karnataka,India,2025-01-25,,1
101701,Hardik,Sood,hardik.sood698@gmail.com,08551163971,Male,1974-03-03,Bengaluru,Karnataka,India,2024-08-01,,1
101702,Gayathri,Bahl,gayathri.bahl38@gmail.com,+91-1424873962,Female,1979-02-12,Patna,Bihar,India,2024-11-25,,0
101703,Oscar,Buch,oscar.buch96@yahoo.com,9773677244,Male,1969-10-17,Nagpur,Maharashtra,India,2025-06-22,,1
101704,Niharika,Hora,niharika.hora46@yahoo.com,8729657156,Female,1996-09-28,Chandigarh,Chandigarh,India,2025-07-29,,1
101705,Nikita,Kapoor,nikita.kapoor815@yahoo.com,0348042479,Female,2002-02-03,Bhopal,Madhya Pradesh,India,2025-10-25,,0
101706,Aryan,Balasubramanian,aryan.balasubramanian438@gmail.com,06573762426,Male,1978-12-12,Jaipur,Rajasthan,India,2025-08-29,,0
101707,Ekapad,Dass,ekapad.dass684@gmail.com,9309140152,Male,1983-01-07,Hyderabad,Telangana,India,2024-05-13,,0
101708,Darika,Comar,darika.comar203@yahoo.com,+91-1475690018,Female,1973-05-17,Kolkata,West Bengal,India,2025-09-08,,0
101709,Jasmit,Kalla,jasmit.kalla376@yahoo.com,2983596677,Female,1998-11-18,Hyderabad,Telangana,India,2024-12-23,,1
101710,Chakrika,Pandit,chakrika.pandit486@yahoo.com,2473650032,Female,1989-08-28,Bengaluru,Karnataka,India,2025-03-24,,1
101711,Abhiram,Barad,abhiram.barad87@gmail.com,6144278735,Male,1975-11-18,Indore,Madhya Pradesh,India,2025-08-23,,0
101712,Ati,Mander,ati.mander731@outlook.com,+91-7920675493,Female,1990-06-20,Chennai,Tamil Nadu,India,2025-02-28,,1
101713,Damini,Kashyap,damini.kashyap908@outlook.com,+91-5392528783,Other,1976-08-30,Coimbatore,Tamil Nadu,India,2025-08-16,,0
101714,Ira,Kothari,ira.kothari177@hotmail.com,7345330236,Female,1975-07-03,Nagpur,Maharashtra,India,2025-10-03,,1
101715,Gaurav,Dua,gaurav.dua416@yahoo.com,+91-8537203350,Male,1976-03-04,Mumbai,Maharashtra,India,2025-04-08,,1
101716,Balhaar,Ratta,balhaar.ratta236@gmail.com,00715558709,Male,2006-07-02,Ahmedabad,Gujarat,India,2025-01-17,,0
101717,Kiaan,Ben,kiaan.ben55@yahoo.com,4119925512,Male,1976-01-04,Coimbatore,Tamil Nadu,India,2025-04-02,,0
101718,yashodhara,Banik,yashodhara.banik248@gmail.com,+91-5053494197,Female,1965-11-23,Kochi,Kerala,India,2025-11-10,,0
101719,Yuvraj,Murthy,yuvraj.murthy848@yahoo.com,02824630616,Male,1967-01-19,Chandigarh,Chandigarh,India,2024-05-10,,0
101720,Bishakha,Yadav,bishakha.yadav531@gmail.com,+91-0076150420,Female,1975-09-14,Pune,Maharashtra,India,2025-08-07,,0
101721,Sanya,Tella,sanya.tella169@hotmail.com,1433608090,Female,,Surat,Gujarat,India,2025-09-27,,1
101722,CHATURA,Basu,chatura.basu884@gmail.com,3927888818,Male,1989-02-13,Mumbai,Maharashtra,India,2025-01-27,,1
101723,Anirudh,Mand,anirudh.mand85@gmail.com,08816878518,Male,1999-11-04,Coimbatore,Tamil Nadu,India,2025-09-24,,0
101724,Qushi,Salvi,qushi.salvi807@gmail.com,6568826728,Female,1962-04-04,Patna,Bihar,India,2024-12-05,,1
101725,Wriddhish,Dugal,wriddhish.dugal814@gmail.com,04723735640,Male,1982-12-26,Faridabad,Haryana,India,2025-08-26,,1
101726,Jasmit,Balakrishnan,jasmit.balakrishnan295@hotmail.com,7899951454,Female,1989-10-10,Ahmedabad,Gujarat,India,2025-11-16,,0
101727,HARSH  ,Sabharwal,harsh.sabharwal322@gmail.com,+91-4906688675,Male,1963-11-23,Kochi,Kerala,India,2024-06-17,,0
101728,Pahal,Swamy,pahal.swamy908@outlook.com,6059563431,Female,1984-10-17,Mumbai,Maharashtra,India,2025-10-25,,1
101729,Urvashi,Kadakia,urvashi.kadakia415@yahoo.com,+91-5856533777,Female,1998-10-02,Kochi,Kerala,India,2024-08-02,,1
101730,Aditya,Iyengar,aditya.iyengar678@outlook.com,9261548720,Male,2001-07-07,Surat,Gujarat,India,2024-02-06,,0
101731,Ekbal,Lala,ekbal.lala641@gmail.com,5005490809,Male,1988-09-30,Chandigarh,Chandigarh,India,2025-08-10,,1
101732,Ishita,Tandon,ishita.tandon806@outlook.com,07246163034,Female,1972-07-20,Nagpur,Maharashtra,India,2024-05-26,,1
101733,Imaran,Bhargava,imaran.bhargava129@yahoo.com,2949307417,Male,2008-03-17,Kochi,Kerala,India,2024-01-11,,0
101734,Samuel,Murthy,samuel.murthy912@gmail.com,9735189622,Male,1976-10-12,Kochi,Kerala,India,2024-12-27,,1
101735,Varsha,Narang,varsha.narang511@hotmail.com,3023405677,Female,2001-07-24,Chennai,Tamil Nadu,India,2025-07-30,,1
101736,Charan,Gour,charan.gour275@hotmail.com,4182805166,Male,1981-04-26,Bengaluru,Karnataka,India,2023-05-11,,0
101737,DAKSHESH,Gole,dakshesh.gole418@outlook.com,04479098636,Male,1964-08-04,Chennai,Tamil Nadu,India,2024-03-20,,0
101738,Ekiya,Som,ekiya.som220@hotmail.com,4202248248,Female,,Kochi,Kerala,India,2024-05-22,,0
101739,Ronith,Halder,ronith.halder969@outlook.com,1450311802,Male,1978-11-12,Faridabad,Haryana,India,2025-08-30,,0
101740,Ranveer,Dara,ranveer.dara413@yahoo.com,6061047189,Male,2000-08-11,Delhi,Delhi,India,2025-11-03,,0
101741,Diya,Chaudry,diya.chaudry685@gmail.com,+91-2476883410,Female,1971-03-12,Kolkata,West Bengal,India,2025-09-29,,1
101742,Chaaya,Mand,chaaya.mand791@gmail.com,8140513251,Female,1981-12-20,Coimbatore,Tamil Nadu,India,2024-02-04,,1
101743,Aarav,Mukherjee,aarav.mukherjee743@outlook.com,00940671487,Male,1985-11-20,Jaipur,Rajasthan,India,2025-04-14,,1
101744,Bakhshi,Bains,bakhshi.bains704@outlook.com,5722757940,Male,1982-06-14,Delhi,Delhi,India,2025-03-07,,1
101745,Krish,Bala,krish.bala849@yahoo.com,09987093391,Male,1994-08-06,Patna,Bihar,India,2024-03-22,,1
101746,Ronith,Mani,ronith.mani93@gmail.com,+91-6032675318,Male,1962-10-18,Ahmedabad,Gujarat,India,2023-02-02,,0
101747,Wishi,Ranganathan,wishi.ranganathan622@gmail.com,9654612536,Female,1962-05-30,Chandigarh,Chandigarh,India,2024-03-29,,1
101748,Maanas,Bail,maanas.bail660@hotmail.com,07948698948,Male,1972-09-21,Ahmedabad,Gujarat,India,2025-01-21,,1
101749,Bakhshi,Sibal,bakhshi.sibal777@hotmail.com,0770177375,Male,1988-03-03,Bengaluru,Karnataka,India,2025-01-05,,1
101750,Mohammed,Hora,mohammed.hora11@gmail.com,1171960049,Male,1961-09-30,Chandigarh,Chandigarh,India,2025-09-27,,0
101751,Chakradhar  ,Loyal,chakradhar.loyal115@hotmail.com,+91-6743338496,Male,2007-11-21,Surat,Gujarat,India,2025-04-06,,1
101752,Pavani,Prasad,pavani.prasad653@hotmail.com,0335300499,Female,1988-08-16,Surat,Gujarat,India,2024-12-09,,0
101753,Sanaya,Raval,sanaya.raval904@gmail.com,7731739462,Female,1973-09-20,Indore,Madhya Pradesh,India,2025-11-23,,0
101754,Yug,Doshi,yug.doshi319@gmail.com,06539276871,Male,1973-02-16,Delhi,Delhi,India,2024-12-05,,0
101755,Chaaya  ,Khurana,chaaya.khurana232@outlook.com,6706055817,Female,2002-07-03,Hyderabad,Telangana,India,2025-04-02,,1
101756,Odika,Shere,odika.shere175@yahoo.com,5069893546,Female,1975-02-14,Indore,Madhya Pradesh,India,2025-07-22,,0
101757,Ishita,Warrior,ishita.warrior282@hotmail.com,5570393427,Female,1994-01-01,Pune,Maharashtra,India,2024-09-10,,1
101758,Chandran,Zachariah,chandran.zachariah533@yahoo.com,5290509260,Male,,Lucknow,Uttar Pradesh,India,2024-12-25,,0
101759,Aarini,Bava,aarini.bava505@yahoo.com,06161973844,Female,2007-01-27,Surat,Gujarat,India,2025-08-11,,0
101760,Banjeet,Dewan,banjeet.dewan765@gmail.com,8238469908,Male,2001-07-17,Hyderabad,Telangana,India,2023-12-11,,1
101761,William,Datta,william.datta370@yahoo.com,4817736556,Male,,Delhi,Delhi,India,2024-03-12,,1
101762,Bakhshi,Devi,bakhshi.devi75@hotmail.com,2063186417,Male,1979-01-24,Ahmedabad,Gujarat,India,2023-02-16,,0
101763,Isaac,Balakrishnan,isaac.balakrishnan54@outlook.com,9368359916,Male,2001-04-19,Surat,Gujarat,India,2024-02-26,,0
101764,Urishilla,Mahal,urishilla.mahal782@hotmail.com,+91-1932528267,Female,2004-05-13,Bhopal,Madhya Pradesh,India,2023-01-06,,0
101765,Harita,Rai,harita.rai119@gmail.com,9995225296,Female,1997-03-03,Lucknow,Uttar Pradesh,India,2024-11-20,,0
101766,Kai,Mitra,kai.mitra306@outlook.com,06811143306,Male,1972-12-21,Kolkata,West Bengal,India,2024-09-06,,1
101767,Yoshita,Bakshi,yoshita.bakshi218@gmail.com,05590627879,Female,1963-02-11,Indore,Madhya Pradesh,India,2024-04-26,,1
101768,Rachana,Chaudhari,rachana.chaudhari621@gmail.com,07216266032,Female,,Nagpur,Maharashtra,India,2024-09-08,,1
101769,IKSHITA,Naik,ikshita.naik588@outlook.com,09559997737,Female,2007-03-08,Lucknow,Uttar Pradesh,India,2025-06-19,,1
101770,Guneet,Parmer,guneet.parmer775@hotmail.com,02474111736,Male,2006-11-05,Chennai,Tamil Nadu,India,2025-11-22,,0
101771,Vedant,Arora,vedant.arora851@outlook.com,+91-7611258423,Male,1970-08-06,Faridabad,Haryana,India,2024-03-20,,0
101772,Advika,Basak,advika.basak911@gmail.com,09248287321,Female,1962-07-02,Nagpur,Maharashtra,India,2025-05-01,,1
101773,Warinder,Vig,warinder.vig151@yahoo.com,6548522072,Male,1960-12-05,Coimbatore,Tamil Nadu,India,2025-06-24,,1
101774,Saumya,Bajaj,saumya.bajaj977@yahoo.com,1627963651,Other,1968-02-24,Guwahati,Assam,India,2025-07-03,,1
101775,Omisha,Pandit,omisha.pandit795@yahoo.com,+91-0819484226,Female,2002-09-18,Lucknow,Uttar Pradesh,India,2024-05-01,,0
101776,Hemang,Batta,hemang.batta159@hotmail.com,02350283034,Male,,Mumbai,Maharashtra,India,2024-01-05,,0
101777,Ekta,Maharaj,ekta.maharaj768@yahoo.com,01692809166,Female,1971-03-24,Nagpur,Maharashtra,India,2023-03-13,,0
101778,Siddharth,Sandhu,siddharth.sandhu666@outlook.com,3045441061,Male,1981-07-15,Surat,Gujarat,India,2024-08-11,,1
101779,Kevin,Shetty,kevin.shetty919@gmail.com,+91-0151764296,Male,2000-06-16,Lucknow,Uttar Pradesh,India,2024-01-02,,1
101780,Frederick,Varty,frederick.varty350@hotmail.com,05050969961,Male,1995-09-10,Coimbatore,Tamil Nadu,India,2023-01-02,,0
101781,indali,Das,indali.das445@yahoo.com,+91-3228058837,Female,1991-09-18,Chandigarh,Chandigarh,India,2023-05-01,,0
101782,Nidra,Keer,nidra.keer16@yahoo.com,6253950111,Female,2004-07-07,Bengaluru,Karnataka,India,2025-04-27,,0
101783,Gauri,Nair,gauri.nair586@outlook.com,8882603174,Female,1986-02-15,Kolkata,West Bengal,India,2023-04-27,,0
101784,Adya,Khanna,adya.khanna247@yahoo.com,09718614229,Female,2008-03-18,Faridabad,Haryana,India,2025-01-07,,0
101785,IMARAN,Pillai,imaran.pillai490@yahoo.com,+91-2055967577,Male,1989-05-23,Mumbai,Maharashtra,India,2025-11-15,,0
101786,Chaitanya,Chhabra,chaitanya.chhabra57@gmail.com,0457627451,Male,1964-10-28,Faridabad,Haryana,India,2024-09-05,,0
101787,Saumya,Acharya,saumya.acharya844@outlook.com,0152213368,Female,1989-03-06,Kolkata,West Bengal,India,2024-07-19,,0
101788,Raghav,Bhat,raghav.bhat83@outlook.com,01289899307,Male,1974-02-02,Guwahati,Assam,India,2023-01-03,,1
101789,Chatresh,Dada,chatresh.dada893@yahoo.com,+91-7156033878,Male,2002-12-11,Chennai,Tamil Nadu,India,2024-09-29,,1
101790,Qushi,Dhingra,,+91-4397630900,Female,1983-03-09,Pune,Maharashtra,India,2025-06-20,,1
101791,Yuvraj,Mane,yuvraj.mane744@yahoo.com,+91-4441076926,Male,1967-02-11,Nagpur,Maharashtra,India,2024-08-12,,0
101792,Onveer,Mane,onveer.mane764@gmail.com,01604359839,Male,1985-05-14,Chandigarh,Chandigarh,India,2023-08-27,,0
101793,AVNI,Shere,avni.shere788@gmail.com,07837568167,Female,1985-11-15,Chennai,Tamil Nadu,India,2023-10-23,,0
101794,ikbal,Mohan,ikbal.mohan208@yahoo.com,1776135007,Male,1984-12-27,Kolkata,West Bengal,India,2025-08-14,,0
101795,Ikbal,Rama,ikbal.rama354@yahoo.com,+91-5403369995,Male,1966-11-06,Chennai,Tamil Nadu,India,2025-07-14,,0
101796,Ojas,Bassi,ojas.bassi695@yahoo.com,5327355149,Male,1982-03-27,Kolkata,West Bengal,India,2024-09-22,,0
101797,Karan,Bera,karan.bera136@outlook.com,07146950935,Male,1975-09-07,Pune,Maharashtra,India,2024-03-09,,0
101798,Orinder,Seth,orinder.seth913@gmail.com,6174136445,Male,1987-09-01,Nagpur,Maharashtra,India,2025-11-25,,1
101799,Wahab,Ramanathan,wahab.ramanathan49@outlook.com,+91-3912706507,Male,1995-11-22,Coimbatore,Tamil Nadu,India,2025-02-07,,0
101800,Dalaja,Dube,dalaja.dube55@outlook.com,5644685304,Female,1978-06-02,Jaipur,Rajasthan,India,2024-03-02,,1
101801,Ojasvi,Oak,ojasvi.oak927@yahoo.com,+91-5607778943,Female,1971-10-02,Hyderabad,Telangana,India,2025-07-13,,1
101802,Ekantika,Sura,ekantika.sura655@yahoo.com,04600823696,Female,1995-03-20,Mumbai,Maharashtra,India,2023-05-30,,0
101803,Ekta,Samra,ekta.samra532@outlook.com,+91-0975506179,Female,1962-05-24,Kolkata,West Bengal,India,2025-10-24,,0
101804,Vedhika,Bajwa,vedhika.bajwa240@hotmail.com,0039344907,Female,1981-07-24,Guwahati,Assam,India,2023-12-01,,0
101805,Wazir,Gade,wazir.gade557@yahoo.com,3339192969,Male,1967-08-28,Hyderabad,Telangana,India,2024-11-29,,0
101806,Aarav,Nazareth,aarav.nazareth805@hotmail.com,+91-6008228377,Male,1996-07-18,Mumbai,Maharashtra,India,2024-03-22,,0
101807,Hemani,Setty,hemani.setty490@hotmail.com,05788728206,Female,1969-11-25,Hyderabad,Telangana,India,2023-10-11,,0
101808,Fariq,Vasa,fariq.vasa374@gmail.com,9804466589,Male,1976-03-02,Ahmedabad,Gujarat,India,2025-10-04,,1
101809,lopa,Swaminathan,lopa.swaminathan336@outlook.com,7245257378,Female,1982-12-20,Pune,Maharashtra,India,2024-05-29,,1
