customer_id,customer_name,email,phone,gender,date_of_birth,city,state,country,signup_date,cuatomer_segment,is_subscribed_newsletter
101401,Balvan Zachariah,balvan.zachariah638@gmail.com,08159157908,Male,1988-07-02,Nagpur,Maharashtra,India,2024-08-15,LOW,0
101402,Qasim Uppal,qasim.uppal111@outlook.com,3848876380,Male,2001-12-14,Lucknow,Uttar Pradesh,India,2024-12-26,LOW,1
101403,Abhiram Srinivas,abhiram.srinivas628@yahoo.com,01219051881,Male,1968-01-14,Guwahati,Assam,India,2025-05-13,HIGH,0
101404,Yutika Ram,yutika.ram685@gmail.com,7066901079,Female,1966-12-12,Nagpur,Maharashtra,India,2023-11-05,LOW,0
101405,Wridesh Din,wridesh.din43@hotmail.com,03348649703,Male,1994-11-17,Kolkata,West Bengal,India,2024-08-03,MEDIUN,1
101406,Anthony Salvi,anthony.salvi869@gmail.com,8335570773,Male,1996-02-14,Coimbatore,Tamil Nadu,India,2024-06-28,LOW,1
101407,Onkar Kamdar,onkar.kamdar776@hotmail.com,7052187993,Other,1985-05-29,Chandigarh,Chandigarh,India,2024-02-06,HIGH,1
101409,Ojasvi Bawa,ojasvi.bawa510@outlook.com,08910977978,Female,1963-03-06,Faridabad,Haryana,India,2025-03-08,HIGH,1
101411,Tanay Misra,tanay.misra548@gmail.com,9573783159,Male,2005-12-20,Surat,Gujarat,India,2024-10-24,LOW,1
101412,Rajeshri Sethi,rajeshri.sethi521@yahoo.com,03186830291,Female,1976-07-09,Indore,Madhya Pradesh,India,2024-09-14,HIGH,1
101413,Raksha Modi,raksha.modi75@outlook.com,1651854839,Female,,Pune,Maharashtra,India,2024-08-22,LOW,0
101414,Tarak Ramachandran,tarak.ramachandran922@yahoo.com,6746215958,Male,1974-03-21,Faridabad,Haryana,India,2025-01-08,MEDIUN,0
101415,Benjamin Sur,benjamin.sur400@yahoo.com,00502218169,Male,1987-02-06,Surat,Gujarat,India,2025-03-31,LOW,0
101417,Dev Wason,,6509962183,Male,1980-07-24,Jaipur,Rajasthan,India,2025-05-15,HIGH,1
101418,Varsha Sharaf,,1025634202,Female,1998-09-12,Bhopal,Madhya Pradesh,India,2025-02-10,MEDIUN,1
101419,Eesha Deol,eesha.deol653@gmail.com,08013768367,Female,1977-10-19,Pune,Maharashtra,India,2025-08-15,LOW,1
101420,Abhiram Chandra,abhiram.chandra979@outlook.com,2446144092,Male,1970-10-03,Chennai,Tamil Nadu,India,2024-06-22,LOW,1
101422,PRANAV Raj,pranav.raj131@yahoo.com,2776414900,Male,,Bhopal,Madhya Pradesh,India,2023-11-22,LOW,0
101424,Jyoti Acharya,jyoti.acharya612@hotmail.com,5461574932,Female,1977-10-11,Ahmedabad,Gujarat,India,2025-04-11,HIGH,1
101425,Dakshesh Lad,,09531204095,Male,1974-04-24,Surat,Gujarat,India,2025-08-20,HIGH,0
101426,Urvi Tandon,urvi.tandon924@yahoo.com,0858001873,Female,,Nagpur,Maharashtra,India,2025-08-05,LOW,1
101427,Brijesh Muni,brijesh.muni344@yahoo.com,04367862107,Male,1998-12-09,Chennai,Tamil Nadu,India,2024-03-16,HIGH,1
101428,Brinda Shan,brinda.shan571@outlook.com,4257068026,Female,,Kochi,Kerala,India,2023-02-05,HIGH,0
101433,Nikita Kadakia,nikita.kadakia942@hotmail.com,05286132394,Female,1976-09-19,Nagpur,Maharashtra,India,2023-03-23,MEDIUN,0
101435,Upadhriti Hans,upadhriti.hans728@hotmail.com,06773498529,Female,1983-04-07,Nagpur,Maharashtra,India,2025-03-31,HIGH,0
101436,Jack Parekh,jack.parekh432@hotmail.com,6559147625,Male,1998-06-01,Kolkata,West Bengal,India,2024-05-27,HIGH,0
101437,Yashodhara Bhat,yashodhara.bhat682@outlook.com,4753369524,Female,2002-10-06,Surat,Gujarat,India,2024-08-14,LOW,0
101438,Krishna Ramesh,krishna.ramesh922@outlook.com,08962985324,Male,1970-05-03,Kolkata,West Bengal,India,2024-06-07,MEDIUN,1
101440,Luke Roy,luke.roy53@hotmail.com,06168249793,Male,1990-03-06,Guwahati,Assam,India,2025-07-02,LOW,0
101441,Brinda Sagar,brinda.sagar966@yahoo.com,6837103073,Female,1983-05-13,Indore,Madhya Pradesh,India,2025-02-02,HIGH,1
101442,Sachi Bhargava,sachi.bhargava657@yahoo.com,8967808264,Female,1988-02-27,Coimbatore,Tamil Nadu,India,2025-06-07,LOW,0
101443,Daniel Deep,daniel.deep324@hotmail.com,4762542926,Male,,Ahmedabad,Gujarat,India,2023-12-23,LOW,0
101445,Chaaya Choudhary,chaaya.choudhary762@yahoo.com,07196706833,Female,1976-05-21,Patna,Bihar,India,2025-03-02,LOW,0
101448,Libni Chakrabarti,libni.chakrabarti117@yahoo.com,3014811604,Female,1988-05-16,Jaipur,Rajasthan,India,2023-09-23,LOW,0
101449,Benjamin Bakshi,benjamin.bakshi389@hotmail.com,8866168019,Male,1989-07-09,Faridabad,Haryana,India,2024-01-18,MEDIUN,0
101450,Jatin Manne,jatin.manne459@yahoo.com,04842035316,Male,1963-07-24,Nagpur,Maharashtra,India,2025-02-18,LOW,0
101451,Waida Char,waida.char71@outlook.com,0157117132,Female,1998-03-08,Bengaluru,Karnataka,India,2023-06-26,LOW,0
101452,Chavvi More,chavvi.more300@outlook.com,0288141128,Female,1982-08-30,Kolkata,West Bengal,India,2025-11-05,LOW,0
101453,Netra Nadig,netra.nadig174@hotmail.com,6785764639,Female,1964-01-21,Mumbai,Maharashtra,India,2025-02-15,HIGH,0
101454,balveer Barad,balveer.barad327@hotmail.com,6194232154,Male,2002-09-16,Mumbai,Maharashtra,India,2024-12-01,HIGH,0
101455,Baljiwan Khanna,baljiwan.khanna42@outlook.com,6962616845,Male,1976-10-17,Indore,Madhya Pradesh,India,2024-01-31,MEDIUN,1
101456,Ojasvi   Gill,ojasvi.gill893@yahoo.com,02547179899,Female,1973-11-09,Delhi,Delhi,India,2023-10-03,LOW,0
101457,Praneel Sandhu,praneel.sandhu398@hotmail.com,3005195675,Male,2005-09-08,Bhopal,Madhya Pradesh,India,2024-05-22,LOW,1
101461,hamsini Handa,hamsini.handa798@yahoo.com,02328222824,Female,1961-03-30,Coimbatore,Tamil Nadu,India,2025-06-17,MEDIUN,1
101462,Liam Sinha,liam.sinha160@gmail.com,09994004108,Male,1973-06-23,Guwahati,Assam,India,2025-04-19,LOW,0
101464,Aarini Sarkar,aarini.sarkar444@gmail.com,9783028010,Female,2003-07-28,Bengaluru,Karnataka,India,2025-04-07,LOW,0
101465,Dalaja Mani,dalaja.mani488@yahoo.com,9528144786,Female,1999-01-03,Kochi,Kerala,India,2025-10-31,HIGH,1
101467,Dalbir Dhingra,dalbir.dhingra717@yahoo.com,9905585575,Male,1989-01-17,Chandigarh,Chandigarh,India,2025-02-02,LOW,0
101468,Michael Bail,michael.bail405@yahoo.com,6969045289,Male,1999-01-23,Pune,Maharashtra,India,2025-07-01,LOW,0
101471,Ryan Dyal,ryan.dyal691@gmail.com,7725084232,Male,2003-11-10,Indore,Madhya Pradesh,India,2025-08-02,HIGH,1
101472,Gagan Kala,gagan.kala715@outlook.com,7241553691,Male,1976-05-03,Coimbatore,Tamil Nadu,India,2025-04-11,LOW,1
101473,Pallavi Murty,pallavi.murty761@outlook.com,9602425703,Female,2008-06-16,Nagpur,Maharashtra,India,2024-06-16,HIGH,0
101474,Hredhaan Kant,hredhaan.kant602@yahoo.com,2315828630,Male,1974-01-11,Kolkata,West Bengal,India,2025-08-07,LOW,0
101476,Gaurang Dar,gaurang.dar808@yahoo.com,6937063250,Male,,Mumbai,Maharashtra,India,2025-04-30,HIGH,0
101478,Kashvi Kohli,kashvi.kohli510@gmail.com,01900002956,Female,1965-05-21,Kolkata,West Bengal,India,2024-03-18,LOW,1
101481,Jason Sawhney,,3911776665,Male,1963-06-02,Kolkata,West Bengal,India,2023-01-05,HIGH,0
101482,Gaurang Sinha,gaurang.sinha614@gmail.com,09281578061,Male,1998-11-16,Indore,Madhya Pradesh,India,2025-08-04,HIGH,1
101484,Xavier Dasgupta,xavier.dasgupta806@hotmail.com,08485637114,Male,2001-03-18,Surat,Gujarat,India,2025-06-29,MEDIUN,0
101486,Yashasvi Rai,yashasvi.rai524@outlook.com,4178376591,Female,2002-12-19,Mumbai,Maharashtra,India,2024-05-18,LOW,0
101487,Onkar Kade,onkar.kade69@outlook.com,04065266426,Male,1981-12-23,Nagpur,Maharashtra,India,2024-12-01,MEDIUN,0
101491,JACK Nagarajan,jack.nagarajan718@hotmail.com,4212914650,Male,,Faridabad,Haryana,India,2023-09-13,LOW,0
101492,Girik Din,girik.din378@gmail.com,0457972518,Male,1974-08-06,Indore,Madhya Pradesh,India,2025-09-20,LOW,1
101493,Ati Shanker,ati.shanker777@hotmail.com,1478233720,Female,2005-01-30,Guwahati,Assam,India,2024-01-09,MEDIUN,1
101494,Krishna Nadig,krishna.nadig601@yahoo.com,0636328630,Male,1966-01-11,Lucknow,Uttar Pradesh,India,2023-01-24,HIGH,0
101496,RAYAAN Bajaj,rayaan.bajaj628@outlook.com,7136054946,Male,2002-09-11,Chennai,Tamil Nadu,India,2025-11-12,MEDIUN,0
101497,Ekani Bajwa,ekani.bajwa741@gmail.com,0132495193,Female,1978-07-29,Kochi,Kerala,India,2024-07-24,HIGH,0
101498,aachal Brahmbhatt,aachal.brahmbhatt963@yahoo.com,7580803889,Female,1991-04-13,Kochi,Kerala,India,2025-02-06,HIGH,1
101499,andrew Mangal,andrew.mangal505@gmail.com,4315668513,Male,2000-08-17,Surat,Gujarat,India,2024-04-03,MEDIUN,0
101502,Dalaja Ravel,dalaja.ravel513@yahoo.com,1158668611,Female,1987-11-30,Ahmedabad,Gujarat,India,2024-11-23,LOW,0
101506,Isha Ahuja,isha.ahuja164@hotmail.com,2766983451,Female,1991-03-27,Patna,Bihar,India,2025-02-20,HIGH,0
101507,AZAAN Gala,azaan.gala667@gmail.com,3087308972,Male,2003-02-21,Faridabad,Haryana,India,2024-04-26,HIGH,1
101508,Aayush Shan,aayush.shan190@yahoo.com,7771184252,Male,1993-11-21,Faridabad,Haryana,India,2025-09-12,LOW,1
101510,Maanav Suresh,maanav.suresh223@outlook.com,7196199716,Male,1978-02-14,Pune,Maharashtra,India,2023-03-20,HIGH,1
101511,Urishilla Palla,urishilla.palla738@hotmail.com,0996833440,Female,1961-06-14,Bhopal,Madhya Pradesh,India,2025-09-15,HIGH,0
101518,ranbir Badal,ranbir.badal720@gmail.com,3271630335,Male,2003-09-30,Jaipur,Rajasthan,India,2025-04-17,HIGH,0
101519,Janani Raj,janani.raj39@gmail.com,0090899318,Female,1981-11-23,Faridabad,Haryana,India,2023-08-06,HIGH,0
101520,Deepa Aggarwal,deepa.aggarwal983@gmail.com,8354158929,Female,1993-05-24,Delhi,Delhi,India,2023-10-22,LOW,0
101521,Ishwar   Bawa,ishwar.bawa987@outlook.com,1366280812,Male,2007-11-23,Mumbai,Maharashtra,India,2024-12-03,LOW,1
101522,Upadhriti Venkatesh,upadhriti.venkatesh573@hotmail.com,0531105833,Female,,Coimbatore,Tamil Nadu,India,2024-01-25,HIGH,0
101523,Aayush Sant,aayush.sant613@gmail.com,8421891426,Male,1989-09-20,Patna,Bihar,India,2025-06-15,HIGH,1
101524,Vritti Reddy,vritti.reddy329@yahoo.com,7671877628,Female,1986-08-30,Chandigarh,Chandigarh,India,2024-09-24,HIGH,1
101528,Ijaya Pingle,ijaya.pingle872@yahoo.com,04171657893,Female,1988-01-20,Chandigarh,Chandigarh,India,2023-12-16,MEDIUN,1
101531,Falan Oak,falan.oak536@hotmail.com,7429069522,Male,1968-05-23,Patna,Bihar,India,2025-07-30,MEDIUN,1
101532,Girindra Reddy,girindra.reddy656@yahoo.com,2007302426,Male,1991-11-14,Hyderabad,Telangana,India,2025-07-21,HIGH,0
101533,udyati Dewan,udyati.dewan508@gmail.com,04057144695,Female,2003-11-16,Kochi,Kerala,India,2024-04-04,HIGH,0
101534,YUG Kumer,yug.kumer975@gmail.com,5445345146,Male,1992-01-26,Kolkata,West Bengal,India,2023-01-19,HIGH,1
101535,Shaurya Pandya,shaurya.pandya260@gmail.com,04835862673,Male,,Bengaluru,Karnataka,India,2025-11-05,LOW,1
101536,Urishilla Ramanathan,urishilla.ramanathan352@outlook.com,7758708943,Female,1968-03-31,Guwahati,Assam,India,2025-10-04,LOW,0
101537,SAMARTH Kamdar,samarth.kamdar696@gmail.com,9580504505,Male,2008-05-08,Guwahati,Assam,India,2025-08-07,LOW,1
101538,Amol Gill,amol.gill433@gmail.com,0734293907,Male,1982-01-22,Faridabad,Haryana,India,2025-06-27,HIGH,1
101539,Yash Dhar,yash.dhar40@hotmail.com,3801625851,Male,1977-08-15,Mumbai,Maharashtra,India,2025-10-09,MEDIUN,1
101540,Ekaja Agrawal,ekaja.agrawal466@gmail.com,1435312794,Female,1997-08-28,Pune,Maharashtra,India,2024-04-19,LOW,0
101541,jackson Kapur,jackson.kapur222@hotmail.com,1235904265,Male,1969-06-23,Chandigarh,Chandigarh,India,2024-09-30,LOW,0
101543,Onveer Buch,onveer.buch600@outlook.com,9351174555,Male,1996-11-21,Delhi,Delhi,India,2024-04-04,HIGH,0
101544,Januja Setty,januja.setty616@outlook.com,8167337461,Female,2008-07-02,Delhi,Delhi,India,2023-09-12,LOW,0
101546,Timothy Ramanathan,timothy.ramanathan229@yahoo.com,01963039951,Male,1981-07-13,Lucknow,Uttar Pradesh,India,2025-02-23,LOW,0
101547,Xiti Bhargava,xiti.bhargava169@gmail.com,08226731234,Female,1998-02-17,Hyderabad,Telangana,India,2024-04-23,LOW,1
101548,Zilmil Wali,zilmil.wali22@hotmail.com,4202593645,Female,1962-10-30,Patna,Bihar,India,2024-12-15,LOW,1
101549,Eta Gill,eta.gill447@outlook.com,2755767299,Female,1963-09-06,Delhi,Delhi,India,2024-10-13,LOW,1
101550,Noah Master,noah.master411@hotmail.com,08343695310,Male,,Patna,Bihar,India,2023-08-03,LOW,0
101551,Gaurangi Sule,gaurangi.sule681@yahoo.com,2917926517,Female,1970-11-13,Bengaluru,Karnataka,India,2024-06-25,HIGH,0
101552,Gaurika Upadhyay,gaurika.upadhyay119@hotmail.com,0873922198,Female,1972-06-06,Chennai,Tamil Nadu,India,2025-02-07,MEDIUN,1
101555,Anay Kala,anay.kala102@yahoo.com,9586760304,Male,,Bhopal,Madhya Pradesh,India,2025-09-06,HIGH,1
101558,Hamsini Pathak,hamsini.pathak198@gmail.com,1681636038,Female,1987-10-01,Faridabad,Haryana,India,2024-10-17,HIGH,1
101560,Chaitaly Kurian,chaitaly.kurian510@outlook.com,7163485089,Female,1976-01-02,Pune,Maharashtra,India,2025-08-21,LOW,1
101561,Gautam Kalita,gautam.kalita379@gmail.com,1944545697,Male,1967-06-02,Ahmedabad,Gujarat,India,2024-06-16,HIGH,0
101562,Megha Padmanabhan,megha.padmanabhan942@outlook.com,6713771886,Other,1996-08-13,Chandigarh,Chandigarh,India,2024-05-03,LOW,1
101563,Simon Khosla,simon.khosla481@yahoo.com,06783055737,Male,1965-05-03,Coimbatore,Tamil Nadu,India,2024-08-01,HIGH,0
101564,William Mangat,william.mangat645@outlook.com,4614466276,Male,1970-06-11,Bengaluru,Karnataka,India,2025-10-02,HIGH,1
101565,Janani Acharya,janani.acharya580@yahoo.com,1421524831,Female,1989-06-17,Surat,Gujarat,India,2025-04-09,HIGH,0
101568,Eta Comar,eta.comar121@yahoo.com,5934104062,Female,1988-05-28,Kochi,Kerala,India,2025-08-09,HIGH,0
101569,Banjeet Seth,banjeet.seth909@yahoo.com,8301817960,Male,2001-04-25,Surat,Gujarat,India,2023-03-04,MEDIUN,0
101572,Nirja Ray,nirja.ray524@outlook.com,2975572616,Female,1989-04-03,Chandigarh,Chandigarh,India,2025-10-14,LOW,1
101573,Tripti Kamdar,tripti.kamdar488@gmail.com,8999068201,Female,1997-04-07,Guwahati,Assam,India,2025-06-12,HIGH,1
101574,Abeer Tata,abeer.tata868@gmail.com,1633613179,Male,2001-12-09,Delhi,Delhi,India,2025-01-26,HIGH,0
101575,Nitesh Loyal,nitesh.loyal41@yahoo.com,3729545858,Male,1971-05-30,Indore,Madhya Pradesh,India,2023-07-30,HIGH,0
101576,Ucchal Keer,ucchal.keer441@outlook.com,3922551741,Female,2000-08-17,Jaipur,Rajasthan,India,2025-08-15,MEDIUN,1
101577,Hiral Naidu,hiral.naidu156@yahoo.com,02123601863,Female,1988-01-16,Patna,Bihar,India,2024-07-22,LOW,1
101579,Yoshita Nazareth,yoshita.nazareth128@hotmail.com,5987240899,Female,2002-03-11,Jaipur,Rajasthan,India,2024-10-09,MEDIUN,0
101580,Darika Sharma,darika.sharma287@yahoo.com,6811339736,Female,1982-05-07,Chennai,Tamil Nadu,India,2025-06-10,MEDIUN,1
101581,Waida Deshpande,waida.deshpande219@hotmail.com,4222419830,Female,1980-05-18,Faridabad,Haryana,India,2024-02-14,HIGH,0
101583,Alexander Dugar,alexander.dugar330@outlook.com,4765118615,Male,1980-08-09,Kochi,Kerala,India,2025-08-19,HIGH,0
101584,Mahika Anand,mahika.anand616@gmail.com,5398913705,Female,1975-07-18,Ahmedabad,Gujarat,India,2025-07-24,LOW,1
101585,Ekalinga Mital,ekalinga.mital281@hotmail.com,2611035659,Male,1973-06-08,Patna,Bihar,India,2024-11-02,LOW,1
101589,Rayaan Sarin,rayaan.sarin867@yahoo.com,5424382692,Male,1987-03-25,Guwahati,Assam,India,2024-11-25,HIGH,0
101591,Tanay Sami,tanay.sami880@yahoo.com,7650471883,Male,1960-10-30,Lucknow,Uttar Pradesh,India,2025-04-05,LOW,0
101593,Vasatika   Babu,vasatika.babu562@outlook.com,9014971103,Female,1998-12-08,Chennai,Tamil Nadu,India,2024-05-29,MEDIUN,0
101594,Leena Sem,leena.sem69@gmail.com,06505188601,Female,1979-01-23,Guwahati,Assam,India,2025-02-04,HIGH,1
101595,Madhav Lal,madhav.lal741@outlook.com,5969850450,Male,1991-08-10,Chandigarh,Chandigarh,India,2024-07-24,HIGH,0
101596,Samarth Rege,samarth.rege526@outlook.com,00242861789,Male,1968-09-01,Chennai,Tamil Nadu,India,2024-11-08,HIGH,1
101599,Ekavir Sarna,ekavir.sarna1@yahoo.com,9304852775,Male,1985-10-09,Faridabad,Haryana,India,2025-07-02,HIGH,1
101600,Wazir Bava,wazir.bava986@hotmail.com,00363444394,Male,1979-12-15,Faridabad,Haryana,India,2025-10-24,LOW,0
101601,Saanvi Konda,saanvi.konda537@outlook.com,05761707317,Female,,Faridabad,Haryana,India,2024-03-25,LOW,1
101602,Matthew Mammen,matthew.mammen863@outlook.com,6263678508,Male,1990-02-05,Bengaluru,Karnataka,India,2023-11-12,LOW,1
101603,Yash Tandon,yash.tandon204@hotmail.com,04348529537,Male,1996-08-10,Surat,Gujarat,India,2023-04-07,HIGH,0
101604,Jonathan Bala,jonathan.bala665@yahoo.com,6874042076,Male,1983-01-15,Coimbatore,Tamil Nadu,India,2025-11-17,HIGH,1
101605,Chaitaly Morar,chaitaly.morar409@hotmail.com,01573309900,Female,1991-06-30,Jaipur,Rajasthan,India,2024-08-05,LOW,1
101606,Arin Mall,arin.mall971@yahoo.com,8234453856,Male,1978-02-26,Delhi,Delhi,India,2024-09-26,MEDIUN,0
101608,Pratyush   Sama,pratyush.sama361@gmail.com,8158374661,Male,1975-08-03,Bhopal,Madhya Pradesh,India,2025-01-26,LOW,1
101610,Abhiram Pradhan,abhiram.pradhan356@hotmail.com,9508914233,Male,1960-10-14,Guwahati,Assam,India,2025-08-26,LOW,0
101612,Janaki Chakrabarti,janaki.chakrabarti956@yahoo.com,04733891478,Female,1976-11-29,Bengaluru,Karnataka,India,2024-07-13,HIGH,0
101613,kalpit Shah,kalpit.shah781@yahoo.com,5944102387,Male,,Ahmedabad,Gujarat,India,2024-04-19,LOW,0
101615,Raagini Varkey,raagini.varkey939@outlook.com,1539885217,Female,1987-01-12,Indore,Madhya Pradesh,India,2023-05-17,HIGH,1
101620,Naveen Kapoor,naveen.kapoor975@gmail.com,7781109659,Male,1986-12-19,Faridabad,Haryana,India,2024-01-15,HIGH,1
101621,Naksh Nagarajan,naksh.nagarajan476@yahoo.com,4182991269,Male,2001-10-12,Pune,Maharashtra,India,2025-06-02,LOW,0
101622,kiaan Om,kiaan.om581@hotmail.com,1061669100,Male,2003-08-01,Faridabad,Haryana,India,2024-02-25,LOW,1
101623,Zansi Deo,zansi.deo949@outlook.com,08268221756,Female,1968-10-18,Bengaluru,Karnataka,India,2025-02-23,HIGH,0
101624,Sai Raj,sai.raj961@outlook.com,7910059325,Female,1984-03-29,Mumbai,Maharashtra,India,2023-12-14,LOW,1
101625,Dominic Shah,dominic.shah416@yahoo.com,0748597243,Male,1987-04-29,Faridabad,Haryana,India,2024-01-18,MEDIUN,0
101626,darsh Dhillon,darsh.dhillon608@outlook.com,0580286060,Male,,Guwahati,Assam,India,2023-08-11,HIGH,0
101627,Mitali Balakrishnan,mitali.balakrishnan505@hotmail.com,05474769509,Female,1961-09-24,Chandigarh,Chandigarh,India,2024-03-04,HIGH,0
101628,Benjamin Thakkar,benjamin.thakkar483@gmail.com,03016556238,Male,1987-06-10,Delhi,Delhi,India,2023-12-20,LOW,0
101629,Zilmil Trivedi,zilmil.trivedi42@gmail.com,9931360622,Female,2001-02-03,Patna,Bihar,India,2024-12-04,LOW,0
101630,Advay Chakrabarti,advay.chakrabarti842@gmail.com,04794719903,Male,1985-01-15,Delhi,Delhi,India,2023-12-28,LOW,0
101631,hemang Narayan,hemang.narayan631@outlook.com,3829441914,Male,1982-09-03,Jaipur,Rajasthan,India,2025-02-10,HIGH,0
101636,Wazir Natt,wazir.natt153@yahoo.com,7555928974,Male,1986-05-30,Nagpur,Maharashtra,India,2024-02-23,HIGH,0
101638,Jasmit Loyal,jasmit.loyal672@hotmail.com,6419678963,Female,,Kolkata,West Bengal,India,2024-08-11,HIGH,0
101639,Aarna Bedi,aarna.bedi192@hotmail.com,00163015972,Female,1968-11-23,Jaipur,Rajasthan,India,2024-07-25,MEDIUN,0
101640,Logan Dhillon,logan.dhillon836@yahoo.com,9276680984,Male,1981-07-15,Nagpur,Maharashtra,India,2025-02-12,LOW,0
101641,Arya Butala,arya.butala8@yahoo.com,3480153735,Female,1998-10-02,Coimbatore,Tamil Nadu,India,2024-10-20,HIGH,0
101642,Zansi Rastogi,zansi.rastogi44@yahoo.com,4460539260,Female,1990-02-19,Surat,Gujarat,India,2024-05-26,LOW,0
101643,Urmi Sundaram,urmi.sundaram40@hotmail.com,00536499119,Female,1993-10-10,Chennai,Tamil Nadu,India,2025-10-12,HIGH,1
101644,Owen Rege,owen.rege495@gmail.com,2155383077,Male,1976-12-10,Mumbai,Maharashtra,India,2025-05-29,HIGH,0
101645,Nathaniel Dewan,nathaniel.dewan544@outlook.com,4395678446,Male,1960-09-25,Kochi,Kerala,India,2025-01-30,LOW,0
101646,Alka Srivastava,alka.srivastava988@hotmail.com,9817755129,Female,,Delhi,Delhi,India,2024-10-29,HIGH,1
101648,Pahal Soni,pahal.soni946@yahoo.com,5907055494,Female,1991-09-30,Nagpur,Maharashtra,India,2024-04-09,LOW,1
101649,Henry Mohan,henry.mohan685@yahoo.com,1569220949,Male,,Delhi,Delhi,India,2023-03-23,LOW,1
101650,AVNI Sur,,3597710011,Female,2006-03-14,Nagpur,Maharashtra,India,2025-05-15,HIGH,0
101651,Jonathan Shere,jonathan.shere17@hotmail.com,03148722557,Male,2006-10-14,Chandigarh,Chandigarh,India,2025-06-01,LOW,0
101652,Pahal Rattan,pahal.rattan509@gmail.com,4168557395,Female,1967-11-22,Guwahati,Assam,India,2024-04-02,LOW,0
101653,Eta   Yadav,eta.yadav575@hotmail.com,9579475816,Female,1979-12-06,Pune,Maharashtra,India,2025-05-03,LOW,1
101654,faras Wali,faras.wali970@yahoo.com,02334704071,Male,1972-09-09,Surat,Gujarat,India,2024-10-09,LOW,1
101656,Lucky Pradhan,lucky.pradhan556@outlook.com,0396101759,Male,1993-02-23,Lucknow,Uttar Pradesh,India,2023-09-17,HIGH,1
101658,Chandran Rao,chandran.rao125@outlook.com,3896763536,Male,1983-12-24,Nagpur,Maharashtra,India,2024-11-25,HIGH,1
101660,Jalsa Kashyap,jalsa.kashyap933@gmail.com,01430974274,Female,,Jaipur,Rajasthan,India,2023-10-19,LOW,0
101663,Bahadurjit Dhaliwal,bahadurjit.dhaliwal172@yahoo.com,01223214252,Male,,Faridabad,Haryana,India,2025-10-23,MEDIUN,0
101665,HREDHAAN Golla,hredhaan.golla4@yahoo.com,1818513673,Male,1985-02-24,Nagpur,Maharashtra,India,2025-05-05,LOW,0
101666,Adya Nigam,adya.nigam883@outlook.com,9376841847,Female,2005-09-09,Mumbai,Maharashtra,India,2023-02-22,LOW,0
101667,Leena Raja,leena.raja485@yahoo.com,08333540112,Female,1981-11-15,Coimbatore,Tamil Nadu,India,2025-08-12,HIGH,0
101668,Ishita Ramachandran,ishita.ramachandran252@outlook.com,4770906761,Female,,Delhi,Delhi,India,2025-01-04,HIGH,1
101669,Jagat Shroff,jagat.shroff713@yahoo.com,7162172048,Male,1985-09-28,Lucknow,Uttar Pradesh,India,2023-05-18,LOW,1
101671,Vivaan Misra,vivaan.misra891@gmail.com,3906490970,Male,1971-08-18,Chennai,Tamil Nadu,India,2023-02-09,HIGH,0
101673,Shivani Shetty,shivani.shetty862@outlook.com,05319362526,Female,1998-10-25,Jaipur,Rajasthan,India,2024-12-14,LOW,0
101674,Ekaraj Ghosh,ekaraj.ghosh929@outlook.com,05480293358,Male,,Coimbatore,Tamil Nadu,India,2025-02-07,MEDIUN,0
101676,Janani Pai,janani.pai913@gmail.com,1283319558,Female,2006-04-14,Mumbai,Maharashtra,India,2024-02-14,LOW,1
101677,Wridesh Arora,wridesh.arora84@yahoo.com,07717030568,Male,1982-04-21,Coimbatore,Tamil Nadu,India,2024-12-06,LOW,0
101678,Ayush Mitter,ayush.mitter224@hotmail.com,01648389533,Male,1982-02-16,Mumbai,Maharashtra,India,2025-01-25,HIGH,0
101679,Leela D’Alia,leela.d’alia6@hotmail.com,6006434597,Female,1993-01-28,Pune,Maharashtra,India,2024-10-02,HIGH,0
101681,Aadi Mittal,aadi.mittal998@hotmail.com,3181560542,Male,1983-10-30,Ahmedabad,Gujarat,India,2023-07-17,LOW,0
101682,Utkarsh Parsa,utkarsh.parsa262@hotmail.com,01107976475,Male,1974-07-13,Hyderabad,Telangana,India,2024-10-25,HIGH,0
101683,Parth Sahota,parth.sahota591@yahoo.com,2269348540,Male,1997-01-02,Jaipur,Rajasthan,India,2024-05-04,HIGH,1
101684,Aashi Tripathi,aashi.tripathi256@yahoo.com,0669926138,Female,1966-12-17,Delhi,Delhi,India,2023-04-04,MEDIUN,0
101686,Vinaya Gour,vinaya.gour151@yahoo.com,07351289622,Female,1992-04-29,Nagpur,Maharashtra,India,2023-11-17,HIGH,1
101687,Amol Ray,amol.ray455@outlook.com,3330239934,Male,1974-01-18,Kochi,Kerala,India,2023-07-16,MEDIUN,1
101688,Advay Rattan,advay.rattan501@hotmail.com,3069523578,Male,2002-11-07,Pune,Maharashtra,India,2024-10-24,MEDIUN,0
101689,Neel Dey,neel.dey537@hotmail.com,03700644885,Male,1974-05-27,Delhi,Delhi,India,2025-07-19,MEDIUN,1
101690,Wriddhish Oak,wriddhish.oak485@gmail.com,4255428053,Male,2007-05-21,Indore,Madhya Pradesh,India,2024-03-30,HIGH,1
101697,Ati Karpe,ati.karpe713@outlook.com,5483309587,Female,1967-06-02,Indore,Madhya Pradesh,India,2025-10-16,LOW,1
101698,Jagat Kalita,jagat.kalita99@outlook.com,04579232671,Male,1973-06-21,Coimbatore,Tamil Nadu,India,2024-05-25,LOW,0
